codigo;dataAlteracao;margemMinima;margemVenda;descricao;apresentacaoQuantidade;nomeQuimico;laboratorio;ean;registro;ncm;lista;categoria;tipoArmazenamento;produtoControlado;exclusivoHospitalar;classificacaofiscal;Origem;ufLaboratorio;observacao;nivel;aumento;oncoProdRS_17_SC;oncoProdRS_175_RS;oncoProdRS_18_PR;oncoProdPE_17_AL;oncoProdPE_18_BA_CE_MA_PB_PE_PI_RN_SE;oncoprodSP_12_SP_MG;oncoprodSP_17_AC_AL_GO_MS_MT_PA_RR;oncoprodSP_175_RO;oncoprodSP_18_AM_AP_BA_CE_MA_MG_PB_PI_RN_SE_TO;oncoprodSP_18_SP;oncoprodSP_20_RJ;oncoprodDF_12_SP_MG;oncoprodDF_17_AC_AL_GO_MS_MT_PA_RR;oncoprodDF_17_DF;oncoprodDF_17_GO;oncoprodDF_175_RO;oncoprodDF_18_AM_AP_BA_CE_MA_MG_PB_PI_RN_SE_TO_SP;oncoprodDF_20_RJ;oncoprodES_12_SP_MG;oncoprodES_17_ES;oncoprodES_18_SP;oncoprodES_20_RJ;pf_0;pf_12;pf_17;pf_175;pf_18;pf_20;PMC_0;PMC_12;PMC_17;PMC_175;PMC_18;PMC_20;indicacao
2181;08/04/2021;2%;5%;TECNOTECAN 100 MG FR AMP 5 ML;1;IRINOTECANO, CLORIDRATO DE ;ZODIAC;7,89E+12;1,22E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;AREA DE ATUAÇÃO: SP CAPITAL, VALE DO PARAIBA, BAIXADA SANTISTA, JUNDIAI, CAMPINAS, LIMEIRA, PIRACICABA, SOROCABA, MG (EXCEÇÃO TRIANGULO MINEIRO), DF, GO, MT, MS,TO, RR, AM ;2;0,0843;0;0;0;0;64,9;0;0;0;0;0;0;0;64,9;0;0;0;64,9;0;0;0;0;0;1862,66;2116,66;2244,17;2257,77;2271,53;2328,32;0;0;0;0;0;0;Trata: Câncer cólon ou reto, pulmonar, ovário, gástrica recorrente ou inoperável, mama inoperável ou recorrente, células escamosas da pele e Linfoma
2180;08/04/2021;2%;5%;TECNOTECAN 40 MG FR AMP 2 ML;1;IRINOTECANO, CLORIDRATO DE ;ZODIAC;7,89E+12;1,22E+12;3004.49.90; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;AREA DE ATUAÇÃO: SP CAPITAL, VALE DO PARAIBA, BAIXADA SANTISTA, JUNDIAI, CAMPINAS, LIMEIRA, PIRACICABA, SOROCABA, MG (EXCEÇÃO TRIANGULO MINEIRO), DF, GO, MT, MS,TO, RR, AM ;2;0,0843;0;0;0;0;28,31;0;0;0;0;0;0;0;28,31;0;0;0;28,31;0;0;0;0;0;745,09;846,69;897,69;903,14;908,65;931,36;0;0;0;0;0;0;Trata: Câncer cólon ou reto, pulmonar, ovário, gástrica recorrente ou inoperável, mama inoperável ou recorrente, células escamosas da pele e Linfoma
1181;14/04/2021;2%;4%;TEGRETOL 200 MG C 20COMP C1;20;CARBAMAZEPINA;NOVARTIS;7,90E+12;1,01E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;1;0,1008;18,91;19,03;19,15;0;17,7;0;18,91;19,03;19,15;19,15;19,66;0;0;16,49;0;0;0;0;0;18,9;0;0;0;18,06;19,14;19,26;19,38;19,86;21,9678;24,97;26,46;26,63;26,79;27,46;Usado no tratamento de determinados tipos de crises convulsivas (epilepsias)
1068;08/07/2021;2%;4%;TEGRETOL 20MG ML 100ML+SER C1;1;CARBAMAZEPINA;NOVARTIS;7,90E+12;1,01E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;1;0,1008;19,67;19,79;19,92;0;19,81;0;0;0;0;0;0;0;18,86;17,95;0;18,91;19,1;19,61;0;20,51;0;0;0;19,59;20,77;20,9;21,02;21,55;23,8292;27,08;28,71;28,89;29,06;29,79;Usado no tratamento de determinados tipos de crises convulsivas (epilepsias).
1353;07/04/2021;FÁBRICA;FÁBRICA;"TEGRETOL 400MG C 20 COMP C1	";20;CARBAMAZEPINA;NOVARTIS;7,90E+12;1,01E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;1;0,1008;38,1;38,33;38,56;0;38,56;0;0;0;0;0;0;0;38,1;38,1;0;38,33;38,56;39,53;0;38,1;0;0;0;35,93;38,1;38,33;38,56;39,53;43,7142;49,67;52,67;52,99;53,31;54,65;Usado no tratamento de determinados tipos de crises convulsivas (epilepsias).
923;08/07/2021;2%;4%;TEGRETOL CR 200 MG C 20COMP C1;20;CARBAMAZEPINA;NOVARTIS;7,90E+12;1,01E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;1;0,1008;19,58;19,71;19,84;0;18,62;0;0;0;0;0;0;0;17,69;16,84;0;17,8;17,92;18,39;0;20,43;0;0;0;19,51;20,69;20,81;20,94;21,46;23,739;26,97;28,6;28,77;28,95;29,67;Usado no tratamento de determinados tipos de crises convulsivas (epilepsias)
4507;07/04/2021;FÁBRICA;FÁBRICA;TEGRETOL CR 200MG C 60 COMP C1 ;60;CARBAMAZEPINA ;NOVARTIS;7,90E+12;1,01E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;1;0,1008;54,46;54,79;55,12;0;55,12;0;0;0;0;0;0;0;54,46;54,46;0;54,79;55,12;56,5;0;54,46;0;0;0;51,36;54,46;54,79;55,12;56,5;62,484;71;75,29;75,74;76,2;78,11;Tratamento de determinados tipos de crises convulsivas (epilepsias).
805;22/04/2021;2%;FÁBRICA;TEMODAL 100MG  FR. AMP. C/ 40 ML;1;TEMOZOLOMIDA ;MSD/SCHERING;7,90E+12;1,02E+12;3004.90.68;POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;GO;VERIFICAR SE O CLIENTE FAZ PARTE DO FIDELIZE, NEGOCIAMOS POR LÁ!;2;0,0843;591,96;591,96;591,96;591,96;591,96;0;0;0;0;0;0;0;591,96;591,96;627,4776;591,96;591,96;0;0;591,96;627,4776;591,96;591,96;672,6794142;713,2025488;717,5245641;721,9;739,9475;0;0;0;0;0;0;Tratamento de: tumor cerebral,  melanoma maligno metastático
4114;22/04/2021;2%;FÁBRICA;TEMODAL 100MG C/ SACHE X 5CAP;5;TEMOZOLOMIDA ;MSD/SCHERING;7,90E+12;1,02E+12;3004.90.68;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;GO;VERIFICAR SE O CLIENTE FAZ PARTE DO FIDELIZE, NEGOCIAMOS POR LÁ!;2;0,0843;2959,78;2959,78;2959,78;2959,78;2959,78;0;0;0;0;0;0;0;2959,78;2959,78;3137,3668;2959,78;2959,78;0;0;2959,78;3137,3668;2959,78;2959,78;3363,387753;3566,002864;3587,612881;3609,49;3699,72725;0;0;0;0;0;0;Tratamento de: tumor cerebral,  melanoma maligno metastático
4115;22/04/2021;2%;FÁBRICA;TEMODAL 140MG C/ SACHE X 5CAP;5;TEMOZOLOMIDA ;MSD/SCHERING;7,90E+12;1,02E+12;3004.90.68;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;GO;VERIFICAR SE O CLIENTE FAZ PARTE DO FIDELIZE, NEGOCIAMOS POR LÁ!;2;0,0843;4122,71;4122,71;4122,71;4122,71;4122,71;0;0;0;0;0;0;0;4122,71;4122,71;4370,0726;4122,71;4122,71;0;0;4122,71;4370,0726;4122,71;4122,71;4684,901359;4967,12627;4997,22711;5027,7;5153,3925;0;0;0;0;0;0;Tratamento de: tumor cerebral,  melanoma maligno metastático
4116;19/04/2021;2%;FÁBRICA;TEMODAL 180MG C SACHE X 5CAP;5;TEMOZOLOMIDA ;MSD/SCHERING;7,90E+12;0;3004.90.68;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;GO;VERIFICAR SE O CLIENTE FAZ PARTE DO FIDELIZE, NEGOCIAMOS POR LÁ!;2;0,0843;5300,8654;5300,8654;5300,8654;5300,8654;5300,8654;0;0;0;0;0;0;0;5300,8654;5300,8654;5618,917324;5300,8654;5300,8654;0;0;5300,8654;5618,917324;5300,8654;5300,8654;6023,709506;6386,586065;6425,288847;6464,47;6626,08175;0;0;0;0;0;0;Tratamento de: tumor cerebral,  melanoma maligno metastático
4113;22/04/2021;2%;FÁBRICA;TEMODAL 20MG  C/ SACHE X 5CAP;5;TEMOZOLOMIDA ;MSD/SCHERING;7,90E+12;1,02E+12;3004.90.68;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;GO;VERIFICAR SE O CLIENTE FAZ PARTE DO FIDELIZE, NEGOCIAMOS POR LÁ!;2;0,0843;591,95;591,95;591,95;591,95;591,95;0;0;0;0;0;0;0;591,95;591,95;627,467;591,95;591,95;0;0;591,95;627,467;591,95;591,95;672,670096;713,1926693;717,5146247;721,89;739,93725;0;0;0;0;0;0;Tratamento de: tumor cerebral,  melanoma maligno metastático
4117;22/04/2021;2%;FÁBRICA;TEMODAL 250MG C/ SACHE X 5CAP;5;TEMOZOLOMIDA ;MSD/SCHERING;7,90E+12;1,02E+12;3004.90.68;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;GO;VERIFICAR SE O CLIENTE FAZ PARTE DO FIDELIZE, NEGOCIAMOS POR LÁ!;2;0,0843;7251,56;7251,56;7251,56;7251,56;7251,56;0;0;0;0;0;0;0;7251,56;7251,56;7686,6536;7251,56;7251,56;0;0;7251,56;7686,6536;7251,56;7251,56;8240,411347;8736,825078;8789,770334;8843,37;9064,45425;0;0;0;0;0;0;Tratamento de: tumor cerebral,  melanoma maligno metastático
4122;22/04/2021;2%;FÁBRICA;TEMODAL 5MG C/ SACHE X 5CAP;5;TEMOZOLOMIDA ;MSD/SCHERING;7,90E+12;1,02E+12;3004.90.68;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;GO;VERIFICAR SE O CLIENTE FAZ PARTE DO FIDELIZE, NEGOCIAMOS POR LÁ!;2;0,0843;147,97;147,97;147,97;147,97;147,97;0;0;0;0;0;0;0;147,97;147,97;156,8482;147,97;147,97;0;0;147,97;156,8482;147,97;147,97;168,1465581;178,2759384;179,3562926;180,45;184,96125;0;0;0;0;0;0;Tratamento de: tumor cerebral,  melanoma maligno metastático
111501;23/04/2021;TABELA;TABELA;TEORO 5MG SOL INFUS 1FA 100ML ;1;ACIDO ZOLEDRONICO ;LIBBS;7,90E+12;1,00E+12;3004.90.69; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;SIM;ISENTO  (EXCETO EM SP);IMPORTADO;SP;0;2;0,0843;770,0625;770,0625;770,0625;770,0625;770,0625;0;0;0;0;0;0;0;770,0625;770,0625;877,87125;770,0625;770,0625;0;0;770,0625;877,87125;770,0625;1988,55;2259,72;2395,84;2410,36;2425,06;2485,69;2749,053719;3123,930336;3312,108251;3332,181299;3352,503187;3436,320605;Tratamento de homens com osteoporose para aumentar a densidade mineral óssea.
109984;01/06/2021;FÁBRICA;FÁBRICA;TEPEV 500MG C/100 CAPS;100;HIDROXIURÉIA ;E.M.S.;7,90E+12;1,02E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;VENDER SOMENTE A FÁBRICA, NÃO DAR DESCONTOS;1;0,1008;185,34;185,34;185,34;185,34;185,34;0;0;0;0;0;0;0;185,34;185,34;226,02;185,34;185,34;0;0;185,34;226,02;185,34;185,34;210,61;223,3;224,65;226,02;231,68;256,22;291,16;308,7;310,57;312,46;320,28;Tratamento de leucemia (câncer de origem na medula óssea), câncer de células escamosas primárias de cabeça e pescoço
716880;23/06/2021;TABELA;TABELA;TESTE RAP BIOLINE ZIKA C 25 TES;25;0;ABBOTT;2,00E+12;0;3002.12.29; POSITIVA;PRODUTOS PARA SAÚDE;NÃO REFRIGERADO;NÃO CONTROLADO;SIM;TRIBUTADO;IMPORTADO;MG;VALOR COM LAUDO;FORA;0;1750;1750;1750;0;1750;0;1750;1750;1750;1750;1750;0;0;1750;0;0;0;0;0;1750;0;0;0;0;900;900;900;900;0;0;0;0;0;0;"Kit imunocromatográfico, qualitativo, para a detecção
rápida e diferencial das imunoglobulinas G e M contra"
251;05/05/2021;4%;6%;TEVACARBO 150 MG/15 ML - CXC/ 1 FR. AMP.;1;CARBOPLATINA;TEVA;7,90E+12;1,56E+12;3004.90.99; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;0;2;0,0843;55,43;55,43;55,43;55,43;55,43;0;0;0;0;0;0;0;55,43;55,43;58,75;55,43;55,43;0;0;55,43;65,13;55,43;507,3408798;576,52126;611,243748;614,9548749;618,7070117;634,167964;2686,921618;0;0;0;0;0; Indicado no tratamento de estados avançados do carcinoma de ovário de origem epitelial 
252;05/05/2021;4%;6%;TEVACARBO 450 MG 45 ML C 1 AMP;1;CARBOPLATINA;TEVA;7,90E+12;1,56E+12;3004.90.99; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;0;2;0,0843;133,04;133,04;133,04;133,04;133,04;0;0;0;0;0;0;0;133,04;133,04;141,02;133,04;133,04;0;0;133,04;141,0224;133,04;1378,763345;1566,777042;1661,156844;1671,226584;1681,420643;1723,451356;2686,921618;0;0;0;0;0; Indicado no tratamento de estados avançados do carcinoma de ovário de origem epitelial 
1257;10/07/2021;3%;5%;TEVAGRASTIM 300MCG 0,5ML +DISPSEG ;1;FILGRASTIM ;TEVA;7,90E+12;1,56E+12;3002.15.90; POSITIVA;SIMILAR;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;3;0,0679;97,01;97,63;98,27;0;93,5;0;0;0;0;0;0;0;88,93;84,59;0;89,51;90,09;92,49;0;97,01;0;0;447,4613877;508,4788497;539,107957;542,3774396;545,6846192;559,3212227;2686,921618;0;0;0;0;0;Ajudar seu corpo a fabricar mais leucócitos (glóbulos brancos do sangue)
241;23/06/2021;3%;5%;TEVAMETHO 50 MG C/1 AMP 2 ML;1;METOTREXATO;TEVA;7,90E+12;1,56E+12;3004.90.99; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);IMPORTADO;SP;0;1;0,1008;8,26;8,26;8,26;8,26;8,26;0;0;0;0;0;0;0;8,26;8,26;9,4164;8,26;8,26;0;0;8,26;9,4164;8,26;21,81957765;24,790016;26,29004314;26,441216;26,606336;27,266816;2686,921618;0;0;0;0;0;é um medicamento utilizado no tratamento de algumas neoplasias (cânceres) e de algumas doenças não malignas
4121;19/05/2021;4%;6%;TEVAOXALI 5MG ML INJ 1 AMP 40ML ;1;OXALIPLATINA;TEVA;7,90E+12;1,56E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO (EXCETO EM DF E SP);IMPORTADO;SP;0;2;0,0843;303,27;303,27;303,27;303,27;303,27;0;0;0;0;0;0;0;345,7278;345,7278;345,7278;345,7278;345,7278;0;0;303,27;345,7278;303,27;8612,61;9787,06;10376,64;10439,53;10503,18;10765,76;0;0;0;0;0;0;Tratamento do câncer intestinal (colorretal) metastático (com metástase) em associação às fluoropirimidinas
4196;08/04/2021;4%;6%;TEVAOXALI 5MG/ML INJ 1 AMP 20ML;1;OXALIPLATINA;TEVA;7,90E+12;1,56E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO (EXCETO EM DF E SP);IMPORTADO;SP;0;2;0,0843;164,47;164,47;164,47;164,47;164,47;0;0;0;0;0;0;0;187,4958;187,4958;187,4958;187,4958;187,4958;0;0;164,47;187,4958;164,47;4306,447177;4893,690487;5188,485304;5219,93426;5251,759612;5383,061796;2686,921618;0;0;0;0;0;Tratamento do câncer intestinal (colorretal) metastático (com metástase) em associação às fluoropirimidinas
4120;08/04/2021;4%;6%;TEVAOXALI 5MG/ML INJ 1AMP 10ML;1;OXALIPLATINA;TEVA;7,90E+12;1,56E+12;3004.90.99; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO (EXCETO EM DF E SP);IMPORTADO;SP;0;2;0,0843;82;82;82;82;82;0;0;0;0;0;0;0;93,48;93,48;93,48;93,48;93,48;0;0;82;93,48;82;2153,150128;2446,766132;2594,1559;2609,882368;2625,795044;2691,434834;2686,921618;0;0;0;0;0;Tratamento do câncer intestinal (colorretal) metastático (com metástase) em associação às fluoropirimidinas
268;07/04/2021;FÁBRICA;FÁBRICA;THYMOGLOBULINE 1FR AMP x 25MG;1;IMUNOGLOBULINA ANTITIMOCITO ;SANOFI/GENZYME;7,90E+12;1,83E+12;3002.12.39; POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;NÃO PRECISA PEDIR AUTORIZAÇÃO PARA O LABORATÓRIO, COTAR NO FÁBRICA / NÃO VENDER PARA DROGARIAS;2;0,0843;603,52;607,18;610,88;0;610,88;0;0;0;0;0;0;0;603,52;603,52;0;607,18;610,88;626,15;0;603,52;0;0;500,92;569,23;603,52;607,18;610,88;626,15;0;0;0;0;0;0;Tratamento de anemia aplástica (tipo raro de disfunção sanguínea em que o organismo não produz células sanguíneas em quantidade suficiente)
161;07/04/2021;FÁBRICA;FÁBRICA;THYROGEN 1,1 MG C/2 AMP;2;ALFATIROTROPINA ;SANOFI/GENZYME;7,90E+12;1,83E+12;3004.39.29; NEGATIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;PODEMOS VENDER APENAS PARA PACIENTES DA CNU E BRADESCO, PRA MAIS NINGUÉM;3;0,0679;4900,39;4934,62;4969,32;0;4969,32;0;4900,39;4934,62;4969,32;4969,32;5113,2;0;0;4900,39;0;0;0;0;0;4900,39;0;0;3965,59;4582,59;4900,39;4934,62;4969,32;5113,2;5319,7;6121,35;6531,85;6575,97;6620,67;6805,84;Cintilografia de corpo total para auxiliar na detecção de células cancerosas da tireóide, Câncer de Tireóide
3252;07/04/2021;FÁBRICA;FÁBRICA;TIVICAY 50MG CX. C/ 30 COM. REV. (C4);30;DOLUTEGRAVIR SÓDICO ;GLAXO;7,90E+12;1,01E+12;3004.90.79; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;RJ;0;3;0,0679;2248,36;2264,06;2279,99;0;2279,99;0;2248,36;2264,06;2279,99;2279,99;2346;0;0;2248,36;0;0;0;0;0;2248,36;0;0;0;2102,55;2248,36;2264,06;2279,99;2346;0;2808,55;2996,89;3017,13;3037,65;3122,6;Tratamento da infecção pelo HIV
1063;14/04/2021;2%;4%;TOPAMAX 100MG C 60 COMP REV C1;60;TOPIRAMATO ;CELLERA;7,90E+12;1,12E+12;3004.90.59; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;1;0,1008;364,28;366,6;368,95;0;340,93;0;364,26;366,58;368,93;368,93;378,64;0;0;317,82;0;0;0;0;0;364,27;0;0;449,64;510,95;541,73;545,02;548,34;562,05;621,6;706,36;748,91;753,46;758,05;777;Epilepsia recentemente diagnosticada, Síndrome de Lennox-Gastaut, profilático da enxaqueca
1062;14/04/2021;2%;4%;TOPAMAX 25MG C 60 COMP REV C1;60;TOPIRAMATO ;CELLERA;7,90E+12;1,12E+12;3004.90.59; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;1;0,1008;110,62;111,33;112,04;0;103,53;0;110,62;111,32;112,04;112,04;114,99;0;0;96,51;0;0;0;0;0;110,62;0;0;136,55;155,17;164,51;165,51;166,52;170,68;188,77;214,51;227,43;228,81;230,2;235,96;Epilepsia recentemente diagnosticada, Síndrome de Lennox-Gastaut, profilático da enxaqueca
947;14/04/2021;2%;4%;TOPAMAX 50MG C 60 COMP REV C1;60;TOPIRAMATO ;CELLERA;7,90E+12;1,12E+12;3004.90.59; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;1;0,1008;180,65;181,81;182,97;0;169,08;0;180,65;181,8;182,97;182,97;187,78;0;0;157,62;0;0;0;0;0;180,65;0;0;222,99;253,4;268,66;270,29;271,94;278,74;308,27;350,31;371,41;373,66;375,94;385,34;Epilepsia recentemente diagnosticada, Síndrome de Lennox-Gastaut, profilático da enxaqueca
110510;07/04/2021;FÁBRICA;FÁBRICA;TORGENA 200 MG+500 MG C 10 AMP;10;CEFTAZIDIMA PENTAIDRATADA+AVIB ;PFIZER/WYETH;7,89E+12;1,21E+12;3004.20.59; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;PRODUTO EXCLUSIVO AMIL;2;0,0843;6592,65;6638,69;6685,38;0;6685,38;0;6592,65;6638,69;6685,38;6685,38;6878,94;0;0;6592,65;0;0;0;0;0;6592,65;0;0;5335,03;6165,1;6592,65;6638,69;6685,38;6878,94;0;0;0;0;0;0;"Tratamento das seguintes infecções: Infecção Intra-abdominal complicada; Infecção de Trato Urinário Complicada, Pielonefrite; Pneumonia adquirida no hospital,  pneumonia associada à ventilação mecânica"
677;23/04/2021;2%;FÁBRICA;TORISEL 25 MG ML 1AMP 1,2ML+1,8ML ;1;TENSIROLIMO ;PFIZER/WYETH;7,89E+12;1,21E+12;3004.90.78; POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;3;0,0679;3614,98;3636,88;3659,06;0;3659,06;0;3614,98;3636,88;3659,06;3659,06;3750,54;0;0;3614,98;0;0;0;0;0;3614,98;0;0;3000,43;3409,58;3614,98;3636,88;3659,06;3750,54;0;0;0;0;0;0;Indicado para o tratamento de carcinoma de células renais avançado
111043;08/04/2021;2%;5%;TOVAR 3,5 MG PO LIOF SOL INJ ;1;BORTEZOMIBE ;ACHE/BIOSINTETICA;7,90E+12;1,06E+12;3004.90.68; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);IMPORTADO;SP;CLIENTES COM OL - VERIFICAR NO SISTEMA VISÃO;2;0,0843;1193,2;1193,2;1193,2;1193,2;1193,2;0;0;0;0;0;0;0;1193,2;1193,2;1360,248;1193,2;1193,2;0;0;1193,2;1360,248;1193,2;3238,68;3680,32;3902,02;3925,67;3949,61;4048,35;0;0;0;0;0;0;Tratamento de pacientes com mieloma múltiplo
215;15/04/2021;2%;5%;TRACTOCILE 7,5 MG/ML - FR. C/ 0,9 ML;1;ATOSIBANA, ACETATO DE ;FERRING;7,90E+12;1,29E+12;3004.39.29; POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;3;0,0679;242,02;243,58;245,16;0;225,99;0;242;243,57;245,15;245,15;251,68;0;0;211,02;0;0;0;0;0;242,01;0;0;214,5;243,75;258,44;260,01;261,59;268,13;0;0;0;0;0;0;Destinado para retardar o trabalho de parto prematuro iminente em mulheres grávidas
214;15/04/2021;2%;5%;TRACTOCILE 7,5 MG/ML - FR. C/ 5 ML;1;ATOSIBANA, ACETATO DE ;FERRING;7,90E+12;1,29E+12;3004.39.29; POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;3;0,0679;752,58;757,43;762,35;0;702,75;0;752,55;757,41;762,33;762,33;782,66;0;0;656,2;0;0;0;0;0;752,57;0;0;667,04;758;803,66;808,53;813,46;833,8;0;0;0;0;0;0;Destinado para retardar o trabalho de parto prematuro iminente em mulheres grávidas
110773;15/04/2021;2%;5%;TRANSTEC 20MG X 4 ADESIVOS A1C1;4;BUPRENORFINA ;GRUNENTHAL;7,90E+12;1,86E+12;3004.49.90; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SC;0;2;0,0843;340,16;342,35;344,58;0;298,81;0;340,48;342,68;344,9;344,9;354,1;0;0;298,86;0;0;0;0;0;339,85;0;0;0;323,4107056;345,8407453;348,2480385;350,7009676;360,854953;0;432,0127139;460,9800948;464,0833353;467,2436206;480,318303;Analgésico (um medicamento para alívio da dor) indicado para aliviar dor moderada a grave relacionada ao câncer
110772;15/04/2021;2%;5%;TRANSTEC 30MG X 4 ADESIVOS A1C1;5;BUPRENORFINA ;GRUNENTHAL;7,90E+12;1,86E+12;3004.49.90; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SC;0;2;0,0843;510,25;513,54;516,88;0;448,22;0;510,73;514,02;517,36;517,36;531,16;0;0;448,29;0;0;0;0;0;509,77;0;0;0;485,1100714;518,755131;522,3831843;526,0568734;541,2878515;0;648,0073793;691,4641552;696,1418339;700,8765574;720,477172;Analgésico (um medicamento para alívio da dor) indicado para aliviar dor moderada a grave relacionada ao câncer
110771;15/04/2021;2%;5%;TRANSTEC 40MG X 4 ADESIVOS A1C1;6;BUPRENORFINA ;GRUNENTHAL;7,90E+12;1,86E+12;3004.49.90; NEGATIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SC;0;2;0,0843;680,34;684,73;689,17;0;597,63;0;680,97;685,37;689,82;689,82;708,21;0;0;597,72;0;0;0;0;0;679,7;0;0;0;646,8208462;691,6809257;696,51833;701,4127792;721,72075;0;864,0134538;921,9596246;928,2003325;934,4980853;960,6360411;Analgésico (um medicamento para alívio da dor) indicado para aliviar dor moderada a grave relacionada ao câncer
104722;07/04/2021;FÁBRICA;FÁBRICA;TRAYENTA 5MG C 30 COMP;30;LINAGLIPTINA ;BOEHRINGER;7,90E+12;1,04E+12;3004.90.69; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;3;0,0679;194,6;195,96;197,34;0;197,34;0;0;0;0;0;0;0;194,6;194,6;0;195,96;197,34;203,05;0;194,6;0;0;157,48;0;194,6;195,96;197,34;203,05;211,25;259,39;261,14;262,92;270,27;0;Indicado para o tratamento do diabetes mellitus do tipo 2
